"Lutetia","f","RO",""
"Lutetiu","m","RO",""
"Lutfi","m","AL, AR, MK",""
"Luthard","m","DE",""
"Luther","m","US, UK","1920"
"Lúther","m","IS",""
"Lutien","f","NL",""
"Lutske","f","NL",""
"Lutvo","m","BA",""
"Lutwin","m","DE",""
"Lutwinus","m","DE",""
"Lutz","m","DE, CH, AT",""
"Luuc","m","NL",""
"Luud","m","NL",""
"Luuk","m","NL, EE",""
"Luule","f","EE",""
"Luut","m","NL",""
"Luutske","f","NL",""
"Luvenia","f","US","1920"
"Lúvísa","f","IS",""
"Luxa","f","RO",""
"Luxandra","f","RO",""
"Luxita","f","RO",""
"Luz","f","ES",""
"Luzi","f","CH",""
"Luzia","f","CH, AT, DE",""
"Luzica","f","RO",""
"Luzie","f","DE, AT",""
"Luzius","m","CH",""
"Lúðvík","m","IS",""
"Ly","f","EE",""
"Lya","f","RO",""
"Lyailya","f","UZ, KZ",""
"Lyall","m","UK",""
"Lyalya","f","UA, BY, AM",""
"Lyan","f","NL",""
"Lyana","f","RO",""
"Lyanne","f","NL",""
"Lyazzat","f","UZ, KZ",""
"Lyckle","m","NL",""
"Lyda","f","LT, NL",""
"Lydéric","m","FR",""
"Lydia","f","BE, CH, DE, MT, AT, FR, NL, US, LU, GR","2010"
"Lydía","f","IS",""
"Lýdia","f","SK",""
"Lydiane","f","FR, LU",""
"Lydianne","f","LU",""
"Lydie","f","FR, LU, BE, CZ",""
"Lyka","f","IL",""
"Lykke","f","DK",""
"Lykourgos","m","GR",""
"Lyla","f","UK, US","2010"
"Lyle","m","US","1930"
"Lylian","m","FR",""
"Lyly","m","FI",""
"Lyman","m","US","1920"
"Lyn","f","UK, US","1960"
"Lyna","f","AR",""
"Lynae","f","US","1990"
"Lynann","f","US","1960"
"Lynda","f","UK, US, IE","1950"
"Lyndi","f","US","1990"
"Lyndon","m","US","1960"
"Lyndsay","f","UK, US","1990"
"Lyndsey","f","UK, US","1990"
"Lyndy","f","UK",""
"Lyne","f","FR",""
"Lynelle","f","US","1970"
"Lynette","f","UK, US","1960"
"Lynn","f","UK, US, IE","1960"
"Lynne","f","UK, US, IE","1960"
"Lynnette","f","US","1960"
"Lynsey","f","UK, US","1990"
"Lynwood","m","US","1940"
"Lyonel","m","FR",""
"Lyra","f","GR",""
"Lyric","f","US","2010"
"Lysa","f","FR",""
"Lysandra","f","GR",""
"Lysandros","m","GR",""
"Lysann","f","DE",""
"Lysanne","f","NL",""
"Lysbeth","f","NL",""
"Lyse","f","FR, CH",""
"Lysiane","f","FR, BE, LU",""
"Lytza","f","IL",""
"Lyuba","f","BG, UA, RU",""
"Lyuben","m","BG",""
"Lyubika","f","BG",""
"Lyubka","f","BG",""
"Lyubomila","f","BG",""
"Lyubomir","m","BG",""
"Lyubomira","f","BG",""
"Lyubomyr","m","UA",""
"Lyubov","f","RU, UA, UZ, KZ, BY, AM",""
"Lyuca","f","BG",""
"Lyuda","f","RU, UA, BY",""
"Lyudi","m","BG",""
"Lyudmil","m","BG",""
"Lyudmila","f","UA, BY, RU, BG, AM, UZ, KZ, AZ",""
"Lyudmyla","f","UA",""
"Lyulyana","f","BG",""
"Lyusi","f","BG",""
"Lyutcho","m","BG",""
"Lyydia","f","FI",""
"Lyyli","f","FI",""
"Lýður","m","IS",""
"Ma","f","NL",""
"Ma'anit","f","IL",""
"Maaike","f","NL, BE, DE",""
"Maaikel","m","NL",""
"Maaja","f","EE",""
"Maamar","m","AR",""
"Maamoun","m","AR",""
"Maan","m","AR",""
"Maano","m","EE",""
"Maanus","m","EE",""
"Maare","f","FI",""
"Maaret","f","FI",""
"Maaria","f","FI",""
"Maarika","f","EE",""
"Maaris","f","EE",""
"Maarit","f","FI, EE",""
"Maarius","m","EE",""
"Maarja","f","EE",""
"Maart","m","NL",""
"Maarten","m","NL, BE",""
"Maartje","f","NL, BE",""
"Maaya","f","JP",""
"Maayan","f","IL",""
"Maayke","f","NL",""
"Mabel","f","UK, US, NL","1920"
"Mabilia","f","PT",""
"Mable","f","US","1920"
"Mabli","f","UK",""
"Mabrouk","m","AR",""
"Mabuchi","m","JP",""
"Mac","m","UK",""
"Macaire","m","FR",""
"Macarena","f","ES",""
"Macaria","f","ES",""
"Macarie","m","RO",""
"Macario","m","ES, IT",""
"Macavei","m","RO",""
"Macedonio","m","IT",""
"Maceo","m","IT",""
"Macey","f","US","2000"
"Machelina","f","NL",""
"Machelle","f","US","1970"
"Machi","f","JP",""
"Machiel","m","NL",""
"Machiko","f","JP",""
"Machla","f","IL",""
"Machteld","f","BE, NL",""
"Machtelt","f","NL",""
"Maci","f","US","2010"
"Macia","f","ES",""
"Macide","f","TR",""
"Macie","f","US","2010"
"Maciej","m","PL",""
"Maciel","m","PT",""
"Macit","m","TR",""
"Mack","m","US, NL, UK","1920"
"Mackenzie","f","US","2000"
"Macrina","f","RO",""
"Macsim","m","RO",""
"Macy","f","US","2000"
"Madalena","f","PT",""
"Madalin","m","RO",""
"Madalina","f","RO",""
"Madaline","f","US","1920"
"Madalyn","f","US","2010"
"Madalynn","f","US","2010"
"Madara","f","LV",""
"Madars","m","LV",""
"Maddalena","f","IT, CH",""
"Maddie","f","UK",""
"Maddison","f","US","2010"
"Maddox","m","US","2010"
"Maddy","f","NL",""
"Made","f","EE",""
"Madelaine","f","BE, AT",""
"Madelein","f","NL",""
"Madeleine","f","FR, BE, CH, LU, SE",""
"Madelen","f","SE",""
"Madelene","f","SE",""
"Madelien","f","NL",""
"Madelijne","f","NL",""
"Madeline","f","US, IE, UK","2000"
"Madelon","f","NL",""
"Madelyn","f","US","2010"
"Madelynn","f","US","2010"
"Madge","f","UK, US","1920"
"Madhav","m","IN",""
"Madhavan","m","IN",""
"Madhavi","f","IN",""
"Madhu","f","IN",""
"Madhu-Bala","f","IN",""
"Madhubala","f","IN",""
"Madhulika","f","IN",""
"Madhumita","f","IN",""
"Madhuri","f","IN",""
"Madi","m","UZ, KZ",""
"Madie","f","US","1920"
"Madilyn","f","US","2010"
"Madina","f","UZ, KZ",""
"Madine","f","AZ",""
"Madis","m","EE, LV",""
"Madisen","f","US","2000"
"Madison","f","US","2000"
"Madisyn","f","US","2010"
"Madita","f","DE, AT",""
"Madjid","m","AR",""
"Madlaina","f","CH",""
"Madleine","f","DE, AT",""
"Madlen","f","CH, BG, DE",""
"Madlena","f","AM, BG",""
"Madlene","f","AT",""
"Madli","f","EE",""
"Madoc","m","UK",""
"Madoka","f","JP",""
"Madonna","f","US","1960"
"Mads","m","DK, NO",""
"Mady","f","FR",""
"Madyson","f","US","2010"
"Mae","f","UK",""
"Maegan","f","US","1990"
"Mael","m","UK",""
"Maël","m","FR, BE",""
"Maela","f","IT",""
"Maëlane","f","FR",""
"Maële","f","FR",""
"Maëlenn","f","FR",""
"Maëlie","f","FR",""
"Maëline","f","FR",""
"Maëlis","f","FR",""
"Maëliss","f","FR",""
"Maella","f","FR",""
"Maëlle","f","FR",""
"Maëly","f","FR",""
"Maëlys","f","FR",""
"Maëlyss","f","FR",""
"Mänetta","f","DE",""
"Märit","f","SE",""
"Märt","m","EE",""
"Märta","f","SE",""
"Märtha","f","SE",""
"Maes","m","NL",""
"Maeva","f","FR, BE",""
"Maeve","f","IE",""
"Mafalda","f","IT, PT, CH",""
"Maffeo","m","IT",""
"Maftei","m","RO",""
"Mafumi","f","JP",""
"Maga","f","DE",""
"Magali","f","FR, BE, LU",""
"Magalie","f","FR, BE, LU",""
"Magaly","f","CH",""
"Magarete","f","DE",""
"Magbul","m","BA",""
"Magbula","f","BA",""
"Magbule","f","XK",""
"Magda","f","BE, SK, CZ",""
"Magdaleen","f","NL",""
"Magdalen","f","MT",""
"Magdaléna","f","SK, CZ",""
"Magdalena","f","PL, CZ, AT, RO, BG, ES, CH, IS, DE, LT",""
"Magdalene","f","DE, NO, CH",""
"Magdaleni","f","GR",""
"Magdalenka","f","MK",""
"Magdalina","f","AM, RO",""
"Magdalini","f","GR",""
"Magdė","f","LT",""
"Magdeleine","f","FR",""
"Magdeline","f","US","1920"
"Magdolna","f","HU",""
"Maged","m","AR",""
"Magen","f","US","1990"
"Magga","f","IS",""
"Maggie","f","US, UK, CH","2010"
"Maggiorina","f","IT",""
"Maggiorino","m","IT",""
"Maggý","f","IS",""
"Maggy","f","LU, BE, NL",""
"Magi","f","EE, CH",""
"Maglena","f","BG",""
"Magloire","m","FR",""
"Magna","f","DK, ES, SE",""
"Magnar","m","NO",""
"Magndís","f","IS",""
"Magne","m","NO, DK, SE",""
"Magnea","f","IS",""
"Magnfríður","f","IS",""
"Magnhild","f","NO",""
"Magnhildur","f","IS",""
"Magni","m","IS",""
"Magno","m","EE, ES",""
"Magnolia","f","US","2020"
"Magnþóra","f","IS",""
"Magnus","m","SE, NO, DK",""
"Magnús","m","IS",""
"Magnúsína","f","IS",""
"Magnuss","m","LV",""
"Magný","f","IS",""
"Magny","f","NO",""
"Magomed","m","UZ, KZ, RU, BY",""
"Magret","f","DE",""
"Magrit","f","DE",""
"Maguelonne","f","FR",""
"Maguy","f","BE, FR, CH",""
"Magðalena","f","IS",""
"Maha","f","AR",""
"Mahadevan","m","IN",""
"Mahalingam","m","IN",""
"Mahaut","f","FR",""
"Mahbube","f","TR",""
"Mahdi","m","AR",""
"Mahendra","m","IN",""
"Mahendran","m","IN",""
"Mahendrarajah","m","IN",""
"Maher","m","AR",""
"Mahesh","m","IN",""
"Maheswaran","m","IN",""
"Mahfuz","m","TR",""
"Mahieddine","m","AR",""
"Mahin","f","AR",""
"Mahir","m","AZ, BA, AR, TR",""
"Mahira","f","AZ, BA",""
"Mahiras","m","LT",""
"Mahlon","m","US","1920"
"Mahmod","m","AR",""
"Mahmood","m","AR",""
"Mahmooda","f","AR",""
"Mahmoud","m","AR",""
"Mahmud","m","AR, TR, AZ",""
"Mahmudie","f","AL",""
"Mahmure","f","TR",""
"Mahmut","m","TR, BA, AL",""
"Mahnaz","f","AR",""
"Mahnoosh","f","AR",""
"Maho","m","TR, BA",""
"Mahsa","f","AR",""
"Mahsun","m","TR",""
"Mahtab","f","AR",""
"Mahua","f","IN",""
"Mahulena","f","CZ",""
"Mahvash","f","AR",""
"Mai","f","UK",""
"Maia","f","GE, BG, RU, MD",""
"Maialen","f","ES",""
"Maibrit","f","DK",""
"Maibritt","f","DK",""
"Maic","m","DE",""
"Maico","m","PT",""
"Maida","f","BA, ME, IL",""
"Maider","f","ES",""
"Maido","m","EE",""
"Maidu","m","EE",""
"Maie","f","EE",""
"Maiga","f","LV",""
"Maighread","f","IE",""
"Maigi","f","EE",""
"Maija","f","LV, FI, BG",""
"Maiju","f","FI",""
"Maik","m","DE, NL, CH",""
"Maika","f","DE, JP",""
"Maike","f","DE",""
"Maikel","m","NL, BE",""
"Maiken","f","DK, EE",""
"Maiki","f","EE",""
"Maikki","f","EE",""
"Maiko","m","DE",""
"Maila","f","FI, EE, IT",""
"Maile","f","EE",""
"Maili","f","EE",""
"Mailin","f","IE",""
"Mailis","f","FI, EE, SE",""
"Maïly","f","FR",""
"Maïlys","f","BE, FR",""
"Maimo","f","EE",""
"Maimu","f","EE",""
"Maïna","f","FR",""
"Mainardo","m","IT",""
"Mainio","m","FI",""
"Mainura","f","UZ, KZ",""
"Mair","f","UK",""
"Maira","f","UZ, KZ, LV, RO",""
"Máire","f","IE",""
"Maire","f","EE, FI",""
"Mairéad","f","IE",""
"Mairearad","f","UK",""
"Mairghread","f","UK",""
"Mairi","f","GR, EE, UK",""
"Máirín","f","IE",""
"Mairis","m","LV",""
"Mairit","f","EE",""
"Mairita","f","LV",""
"Mairtín","m","IE",""
"Mairwen","f","UK",""
"Mais","m","AM",""
"Maisa","f","FI, ES",""
"Maisie","f","UK",""
"Maissa","f","AR",""
"Maisun","f","AR",""
"Maisy","f","LU, UK",""
"Mait","m","EE",""
"Maita","f","IL",""
"Maitane","f","ES",""
"Maite","f","ES",""
"Maiteder","f","ES",""
"Maitena","f","ES",""
"Maïthe","f","FR",""
"Maitreyi","f","IN",""
"Maiu","f","EE",""
"Maive","f","EE",""
"Maivor","f","SE",""
"Maïwen","f","FR",""
"Maïwenn","f","FR",""
"Maixent","m","FR",""
"Maiya","f","BG, UZ, KZ, RU",""
"Maj","f","SE, DK, FI",""
"Maja","f","HR, MK, SI, BA, ME, RS, DK, BG, CH, GE",""
"Majbrit","f","DK",""
"Majbritt","f","DK, SE",""
"Majd","m","AR",""
"Majda","f","SI, BA, HR",""
"Majdi","m","AR",""
"Majed","m","AR",""
"Majeed","m","AR",""
"Majella","f","IE",""
"Majeris","m","LT",""
"Majid","m","AR",""
"Majida","f","AR, BA",""
"Majidah","f","AR",""
"Majka","f","DK",""
"Majken","f","DK, SE",""
"Majlinda","f","AL, XK, ME",""
"Majlis","f","SE, FI",""
"Major","m","IN, XK, US","2020"
"Majram","f","BG",""
"Majvi","f","SE",""
"Maka","f","GE",""
"Makaila","f","US","2010"
"Makarie","m","MK",""
"Makarije","m","RS",""
"Makarios","m","GR",""
"Makayla","f","US","2010"
"Makbule","f","TR, AL",""
"Makena","f","US","2010"
"Makenna","f","US","2010"
"Makenzie","f","US","2010"
"Makfire","f","XK",""
"Makhach","m","RU",""
"Makhan","m","IN",""
"Makhmud","m","AZ",""
"Maki","f","JP",""
"Makie","f","JP",""
"Makiko","f","JP",""
"Makin","m","AR",""
"Maklena","f","AL",""
"Mako","f","JP",""
"Makoto","m","JP",""
"Makpal","f","UZ, KZ",""
"Makram","m","AR",""
"Makrina","f","GR",""
"Maks","m","SI, HR, AL",""
"Maksat","m","UZ, KZ",""
"Maksim","m","RU, BY, UA, UZ, KZ, AL, EE, BG",""
"Maksimiljan","m","SI, AL",""
"Maksims","m","LV",""
"Maksud","m","AZ",""
"Maksut","m","XK, AL, MK",""
"Maksutbek","m","UZ, KZ",""
"Maksym","m","UA",""
"Makvala","f","GE",""
"Mala","f","IN, XK",""
"Malabika","f","IN",""
"Malachi","m","UK, US","2010"
"Malachy","m","IE, UK",""
"Malak","m","AR",""
"Malakah","f","AR",""
"Malake","f","AR",""
"Malakeh","f","AR",""
"Malalia","f","BG",""
"Malalija","f","BG",""
"Malaliya","f","BG",""
"Malathi","f","IN",""
"Malaurie","f","FR",""
"Malaury","f","FR",""
"Malay","m","IN",""
"Malaya","f","IN",""
"Malbora","f","AL",""
"Malcho","m","BG",""
"Malcolm","m","UK, MT, US","1990"
"Malcom","m","UK",""
"Malda","f","LV, LT",""
"Maldwyn","m","UK",""
"Maleah","f","US","2010"
"Maleen","f","DE",""
"Malek","m","AR",""
"Malen","f","IS",""
"Malena","f","SE",""
"Malene","f","DK",""
"Målfrid","f","NO",""
"Málfríður","f","IS",""
"Małgorzata","f","PL",""
"Málhildur","f","IS",""
"Mali","f","IL, UK, NO",""
"Malia","f","US","2010"
"Malidienne","f","FR",""
"Maliha","f","AR",""
"Malik","m","AR, UZ, KZ, TR",""
"Malika","f","AR, UZ, KZ, HU",""
"Malin","m","BG",""
"Malina","f","BG, RO, GR",""
"Malinda","f","US, GR","1970"
"Malini","f","IN",""
"Malinka","f","BG",""
"Maliq","m","XK, AL",""
"Maliqe","f","XK, AL",""
"Malissa","f","US","1970"
"Malita","f","DE, GR",""
"Maliyah","f","US","2010"
"Malka","f","IL",""
"Malkah","f","IL",""
"Malkhaz","m","GE, AZ",""
"Malkiat","m","IN",""
"Malkit","m","IN",""
"Mall","f","EE, IN",""
"Mallaurie","f","FR",""
"Mallaury","f","FR",""
"Malle","f","EE",""
"Mallika","f","IN",""
"Mallorie","f","FR",""
"Mallory","f","US, BE, FR","1990"
"Málmfríður","f","IS",""
"Malo","m","AL, FR",""
"Malorie","f","BE, FR",""
"Malory","f","BE, FR",""
"Malou","f","LU, FR, NL",""
"Malte","m","SE, DE, CH",""
"Malti","f","IN",""
"Maltina","f","AL",""
"Malu","f","NL",""
"Malva","f","AL, UK",""
"Malve","f","DE",""
"Malvern","m","UK",""
"Malvin","m","UK",""
"Malvína","f","SK",""
"Malvina","f","AL, MD, LT",""
"Malvinder","m","IN",""
"Malvino","m","IT",""
"Malvyn","m","UK",""
"Malwine","f","DE, AT",""
"Malya","f","IL",""
"Mamadou","m","AR",""
"Mamdouh","m","AR",""
"Mamduh","m","AR",""
"Mamed","m","AZ, AM",""
"Mamertas","m","LT",""
"Mami","f","JP",""
"Mamia","m","GE",""
"Mamie","f","US","1920"
"Mamiko","f","JP",""
"Mamikon","m","AM",""
"Mamme","m","DE",""
"Mammie","f","US","1920"
"Mamoru","m","JP",""
"Mamoun","m","AR",""
"Mamta","f","IN",""
"Mamuka","m","GE",""
"Mamun","m","AR",""
"Mamurjon","m","UZ, KZ",""
"Man+Sik","m","KO",""
"Man+Soo","m","KO",""
"Man+Su","m","KO",""
"Man+Young","m","KO",""
"Mana","f","JP",""
"Manabu","m","JP",""
"Manaf","m","AZ, AR",""
"Manaila","f","RO",""
"Manal","f","AR",""
"Manami","f","JP",""
"Manana","f","GE",""
"Manca","f","SI",""
"Mancho","m","BG",""
"Manda","f","HR, RO, BA",""
"Mandache","m","RO",""
"Mandea","f","RO",""
"Mandeep","m","IN",""
"Mandi","f","UK, US","1980"
"Mandica","f","HR, BA, RO",""
"Mandita","f","RO",""
"Mandy","f","DE, NL, UK",""
"Mane","f","AM, MK, HR",""
"Manel","m","ES",""
"Manelle","f","FR",""
"Manfred","m","AT, DE, CH",""
"Manfreda","f","SI, AT",""
"Manfredi","m","IT",""
"Manfredo","m","CH, IT",""
"Manfried","m","DE, AT",""
"Mangal","m","IN",""
"Mangla","f","IN",""
"Manh","m","VN",""
"Manhard","m","DE",""
"Manhardt","m","DE",""
"Manhold","m","DE",""
"Mani","m","IN",""
"Máni","m","IS",""
"Mania","f","DE, GR",""
"Manijeh","f","AR",""
"Manika","f","IN",""
"Månika","f","SE",""
"Manila","f","IT",""
"Manilo","m","IT",""
"Maninder","m","IN",""
"Manish","m","IN",""
"Manisha","f","IN",""
"Maniu","m","RO",""
"Manivannan","m","IN",""
"Manja","f","SI, DE, NL",""
"Manjari","f","IN",""
"Manjeet","m","IN",""
"Manjinder","m","IN",""
"Manjiri","f","IN",""
"Manjit","m","IN",""
"Manjola","f","AL",""
"Manju","f","IN",""
"Manjula","f","IN",""
"Manjulata","f","IN",""
"Manko","m","BG",""
"Manlia","f","IT",""
"Manlio","m","IT, IN",""
"Manmeet","m","IN",""
"Manna","f","SE",""
"Mannan","m","AR",""
"Manne","m","DE, SE",""
"Manno","m","DE",""
"Mannus","m","DE",""
"Manny","m","UK",""
"Mano","m","DE, NL, IN",""
"Manoel","m","DE, ES",""
"Manoël","m","FR",""
"Manoharan","m","IN",""
"Manoil","m","BG",""
"Manoj","m","IN",""
"Manojlo","m","BA",""
"Manol","m","BG, AL",""
"Manola","f","IT, RO, ES",""
"Manolache","m","RO",""
"Manole","m","RO",""
"Manolica","f","RO",""
"Manolis","m","GR, MK",""
"Manolita","f","ES",""
"Manolito","m","ES",""
"Manoliu","m","RO",""
"Manolo","m","IT, ES",""
"Manon","f","FR, NL, BE",""
"Manoochehr","m","AR",""
"Manoocher","m","AR",""
"Manor","m","IL",""
"Manorama","f","IN",""
"Manoranjan","m","IN",""
"Manos","m","GR",""
"Manouchehr","m","AR",""
"Manrica","f","IT",""
"Manrico","m","IT",""
"Mans","m","NL",""
"Måns","m","SE",""
"Manshuk","f","UZ, KZ",""
"Mansoor","m","AR",""
"Mansoora","f","AR",""
"Mansooreh","f","AR",""
"Mansour","m","AR",""
"Mansoura","f","AR",""
"Mansoureh","f","AR",""
"Mansueta","f","IT",""
"Mansueto","m","IT",""
"Mansur","m","UZ, KZ, AR, AZ",""
"Mansura","f","AZ",""
"Mantas","m","LT",""
"Manti","f","GR",""
"Manu","m","FI, ES",""
"Manuchar","m","GE",""
"Manucher","m","AR",""
"Manuel","m","PT, ES, CH, LU, AT, BE, FR, DE, US, MT","2000"
"Manuela","f","CH, PT, DE, AT, ES, IT, AL, LU, RO",""
"Manuele","m","IT, AT",""
"Manuelina","f","PT",""
"Manuella","f","BE, FR, CH",""
"Manuelle","f","BE, FR, LU",""
"Manuelpillai","m","IN",""
"Manuk","m","AM",""
"Manus","m","NL, UK",""
"Manushaqe","f","AL",""
"Manushe","f","AL",""
"Manutschar","m","GE",""
"Manvel","m","AM",""
"Manwel","m","MT",""
"Manya","f","AM, IN",""
"Manzoor","m","AR",""
"Manzur","m","AR",""
"Manzura","f","UZ, KZ",""
"Mao","m","VN",""
"Maor","m","IL",""
"Maoz","m","IL",""
"Mapril","m","PT",""
"Maqsood","m","AR",""
"Már","m","IS",""
"Mar","f","ES",""
"Māra","f","LV",""
"Mara","f","UK",""
"Maral","f","UZ, KZ, AR",""
"Maralyn","f","UK",""
"Maranda","f","RO, US","1990"
"Maraš","m","ME",""
"Marash","m","AL",""
"Marat","m","UZ, KZ, AM, RU",""
"Marbod","m","DE",""
"Marc","m","BE, LU, FR, CH, NL, DE, US, IL, UK","1970"
"Marca","f","ES",""
"Marcantonio","m","IT",""
"Marcas","m","IE",""
"Marceau","m","FR, BE",""
"Marcel","m","LU, BE, NL, FR, CH, MD, RO, DE, SK, CZ",""
"Marcela","f","CZ, SK, MD, RO",""
"Marcelė","f","LT",""
"Marcelien","f","NL",""
"Marcelin","m","FR",""
"Marcelina","f","ES, PT, MD",""
"Marceline","f","LU, BE, FR",""
"Marcelino","m","ES, PT",""
"Marcell","m","MT, AT",""
"Marcella","f","BE, IT, US","1920"
"Marcelle","f","FR, LU, BE, MT, CH",""
"Marcellin","m","FR",""
"Marcellina","f","IT",""
"Marcelline","f","FR",""
"Marcellino","m","IT",""
"Marcello","m","IT, CH",""
"Marcellus","m","DE, AT",""
"Marcelo","m","PT, ES",""
"March","m","UK",""
"Marchel","m","NL",""
"Marchien","f","NL",""
"Marcho","m","BG",""
"Marci","f","US","1970"
"Marcia","f","US, NL, UK","1950"
"Márcia","f","ES",""
"Marcial","m","ES",""
"Marciano","m","IT",""
"Marcie","f","US","1970"
"Marcien","m","FR",""
"Marcienne","f","FR",""
"Marcijona","f","LT",""
"Marcijonas","m","LT",""
"Marcília","f","PT",""
"Marcílio","m","PT",""
"Marcin","m","PL",""
"Marcio","m","IT, PT",""
"Márcio","m","PT, ES",""
"Mārcis","m","LV",""
"Marco","m","IT, CH, NL, LU, DE, PT, MT, AT",""
"Marcolina","f","IT, ES, PT",""
"Marcolino","m","PT",""
"Marcos","m","ES, US, PT","2000"
"Marcus","m","SE, DE, US","1990"
"Marcy","f","US","1970"
"Mardell","f","US","1930"
"Mare","f","EE, MK, HR",""
"Marė","f","LT",""
"Mared","f","UK",""
"Mareen","f","DE, AT",""
"Mareena","f","FI",""
"Marei","f","DE, AT",""
"Mareike","f","DE, CH, AT",""
"Mareile","f","DE",""
"Marek","m","PL, EE, CZ, SK",""
"Mareka","f","DE",""
"Mareke","f","DE",""
"Mareks","m","LV",""
"Marel","m","IS",""
"Marella","f","IT",""
"Marelle","f","EE",""
"Maren","f","DE, DK, IS",""
"Marena","f","DE, AT",""
"Maret","f","EE",""
"Maretta","f","AM",""
"Marfisa","f","IT",""
"Marfried","m","DE",""
"Marfriede","f","DE",""
"Marg","f","NL, US","1960"
"Marga","f","NL, DE, BE",""
"Margalida","f","ES",""
"Margalit","f","IL",""
"Margaret","f","UK, IE, US, MT","1920"
"Margareta","f","SE, RO, AT, MD",""
"Margaréta","f","SK, HU",""
"Margarete","f","AT, DE, CH",""
"Margareth","f","NO, NL, DE",""
"Margaretha","f","BE, AT, SE, CH",""
"Margarethe","f","AT, DE, NO",""
"Margaretta","f","HU",""
"Margarette","f","US","1920"
"Margarida","f","PT, ES",""
"Margarido","m","PT",""
"Margarit","m","AM, RO",""
"Margarita","f","AM, BG, ES, GR, AL, BY, RU, LV, MK, LT",""
"Margarite","f","AT",""
"Margaritha","f","CH, AT",""
"Margaritis","m","GR",""
"Margaritka","f","BG",""
"Margarito","m","ES",""
"Margaritta","f","DE, AT",""
"Margaryta","f","UA",""
"Margaux","f","FR, CH",""
"Marge","f","EE, UK, US","1940"
"Marged","f","UK",""
"Margeir","m","IS",""
"Margene","f","US","1950"
"Marģeris","m","LV",""
"Marģers","m","LV",""
"Margery","f","UK, US","1920"
"Margheoala","f","RO",""
"Margherita","f","IT, CH",""
"Marghioala","f","RO",""
"Marghiolita","f","RO",""
"Marghita","f","RO",""
"Margie","f","US","1930"
"Margit","f","HU, DK, AT, EE, DE, SE, FI",""
"Margita","f","SK, HR, SE",""
"Margith","f","DK, SE",""
"Margitta","f","DE, CH, AT",""
"Margitte","f","DE, NL",""
"Margje","f","NL",""
"Margo","f","NL, EE, IE",""
"Margolf","m","DE",""
"Margon","f","NL",""
"Margonda","f","NL",""
"Margonis","m","LV",""
"Margot","f","LU, DE, AT, CH, NL, SE",""
"Margoth","f","AT",""
"Margreet","f","NL",""
"Margret","f","DE, NL, AT",""
"Margrét","f","IS",""
"Margrete","f","NO, DK, DE",""
"Margreth","f","CH, SE, DE",""
"Margretha","f","DK",""
"Margrethe","f","DK, NO, SE",""
"Margrid","f","DE",""
"Margriet","f","NL, BE",""
"Margrieta","f","LV",""
"Margrit","f","CH, DE, AT",""
"Margrith","f","CH, AT",""
"Marguerita","f","RO",""
"Marguerite","f","LU, BE, FR, CH",""
"Margund","f","DE",""
"Margunde","f","DE",""
"Margus","m","EE",""
"Marguy","m","LU",""
"Marharita","f","BY",""
"Marharyta","f","BY",""
"Marhild","f","DE",""
"Mari","m","NL",""
"Mária","f","SK, HU, CZ",""
"María","f","ES",""
"Maria","f","PT, IT, MT, BE, AT, CH, DE, NL",""
"Maria da Conceição","f","PT",""
"Maria da Glória","f","PT",""
"Maria de Fátima","f","PT",""
"Maria de Jesus","f","PT",""
"Maria de Lourdes","f","PT",""
"Maria de Lurdes","f","PT",""
"María de la Concepción","f","ES",""
"María de los Ángeles","f","ES",""
"María del Carmen","f","ES",""
"María del Consuelo","f","ES",""
"María del Mar","f","ES",""
"María del Pilar","f","ES",""
"María del Rosario","f","ES",""
"Maria do Carmo","f","PT",""
"Maria do Rosário","f","PT",""
"Mariaana","f","FI, EE",""
"Mariah","f","US","2000"
"Marialba","f","IT",""
"Marialuisa","f","IT",""
"Mariam","f","GE, AR, AM",""
"Marian","m","DE",""
"Marián","m","SK, CZ",""
"Marían","m","ES",""
"Mariana","f","RO, BG, MD, SK, PT, AL",""
"Mariane","f","BE, FR, CH",""
"Marianela","f","ES",""
"Marianella","f","ES",""
"Maríangel","f","ES",""
"Mariangela","f","IT, CH",""
"Marianka","f","BG",""
"Mariann","f","HU, DK, NO",""
"Maríanna","f","IS",""
"Marianna","f","HU, GR, IT, SK, UA, MD, IS, RU, PL",""
"Marianne","f","DK, CH, SE, DE, AT, NL, LU, BE, NO, FR",""
"Mariannick","f","FR",""
"Marianno","m","IT",""
"Mariano","m","ES, IT, PT",""
"Marians","m","LV",""
"Marianthi","f","GR, AL",""
"Mariantonietta","f","IT",""
"Marianus","m","NL",""
"Mariapia","f","IT",""
"Marías","m","IS",""
"Maribel","f","US, ES, PT","1980"
"Maribelle","f","US","2010"
"Maribeth","f","US","1960"
"Marica","f","HR, BA, ME, RS, MK, SI",""
"Maricel","m","RO",""
"Maricela","f","RO, US, ES","1980"
"Marichen","f","DE",""
"Maricica","f","RO, MD",""
"Marico","m","IT",""
"Maricruz","f","ES",""
"Măricuţa","f","RO",""
"Marie","f","FR, LU, BE, CH",""
"Marie-André","f","FR",""
"Marie-Joseph","f","BE, FR",""
"Marie-Luce","f","FR",""
"Marie-Pascale","f","BE, FR",""
"Marie-Pierre","f","FR, BE",""
"Mariea","f","RO, DE",""
"Mariean","m","RO",""
"Marieana","f","RO",""
"Marieanne","f","DE, AT",""
"Mariechen","f","DE",""
